Geneid	A1	A3	A12	A13	A16	A17	A18	A19	A24	A25	A28	A29	A32	A33	A36	A37	A40	A41	A44	A45	A48	A49	A50	A51
Eps8l1	123	243	208	304	181	100	140	120	101	64	83	79	93	112	126	129	81	84	119	57	85	64	172	182
Ppp1r12c	589	813	740	808	853	597	582	710	477	448	422	444	497	519	471	606	437	396	345	345	367	414	670	1054
Tnnt1	47	50	72	54	61	9	32	35	11	25	45	25	31	26	37	64	36	36	39	37	19	39	47	84
Tnni3	0	0	3	0	0	21	0	0	0	0	0	0	0	5	0	6	0	0	3	0	0	0	3	10
Dnaaf3	18	11	16	6	2	0	9	0	7	11	6	7	11	5	18	44	6	5	6	1	4	5	11	27
Gm15873	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Syt5	18	16	11	2	79	22	26	29	42	20	42	18	60	41	3	12	19	43	30	47	41	18	25	25
Ptprh	8133	8649	5002	4640	8931	8341	10503	8884	5586	4648	4236	4224	8124	8085	2698	2445	5178	5582	4325	6188	5924	5724	3779	4013
Gm23577	0	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	1	0	3	0	0	2
Gm9463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18973	11	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44877	0	1	0	0	0	0	0	0	0	0	1	3	0	2	1	3	0	1	0	0	1	0	1	2
Tmem86b	40	65	33	39	30	19	53	8	28	37	32	29	18	17	22	34	20	25	29	7	14	20	197	133
Ppp6r1	5080	5115	4343	4871	5278	4561	5177	5034	2739	3180	2710	2719	3111	3283	2789	2686	2611	2512	2366	2639	2420	2638	3376	5153
Gm6855	0	0	5	0	0	0	0	2	1	6	2	0	0	0	0	1	2	1	0	0	4	4	0	4
Gm44878	27	12	2	0	0	0	7	0	6	0	0	0	4	6	0	1	7	1	0	5	3	4	0	0
Hspbp1	299	335	643	792	485	383	206	278	277	309	264	280	152	226	382	384	236	234	271	193	148	261	548	535
Brsk1	18	64	47	94	144	20	68	41	50	35	78	53	73	60	39	68	67	73	74	56	53	35	130	156
Tmem150b	1138	1298	1267	1142	1532	1039	1249	1104	1028	649	788	962	1142	1193	501	775	818	877	980	647	912	939	885	1119
Gm24537	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Kmt5c	1060	1019	1166	929	1559	812	1059	1095	833	529	801	757	964	965	688	982	661	682	791	604	795	776	1319	2310
Cox6b2	65	106	588	462	454	136	205	238	58	4	45	72	69	82	54	141	19	52	30	19	64	34	127	11
Fam71e2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il11	14	4	7	0	22	1	0	7	3	1	2	2	0	12	10	0	6	3	4	6	3	5	2	9
Tmem190	52	36	40	23	71	41	17	34	39	44	33	22	17	26	43	42	39	15	18	17	8	38	24	22
Tmem238	696	1121	1435	1599	1701	1321	882	1193	621	641	501	578	593	788	573	829	681	527	687	653	787	812	1326	1136
Rpl28	12263	14366	18463	16564	15375	6325	11930	10876	6650	5828	7210	5979	5046	5875	5896	9211	4978	4851	7184	4315	4780	4841	15380	24980
Ube2s	629	835	1197	1201	820	479	548	560	563	630	563	558	388	489	673	808	534	496	443	280	311	383	994	1564
Shisa7	0	3	0	0	7	11	0	0	10	2	2	2	7	4	0	1	5	1	1	2	0	3	7	15
Isoc2b	357	491	394	414	631	386	434	457	324	201	312	379	380	378	209	337	270	327	346	222	377	368	418	761
Isoc2a	362	365	308	308	618	302	452	414	339	187	317	330	600	468	315	576	231	269	271	179	357	424	339	676
Gm36210	0	0	0	0	5	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	0
Gm44983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm5320	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Zfp628	550	777	569	646	628	736	549	589	255	381	339	290	313	386	371	379	285	220	299	313	269	266	454	654
Nat14	20	37	12	18	15	0	6	9	4	22	8	7	17	6	7	10	14	7	6	5	7	6	19	16
Ssc5d	0	21	0	0	13	0	0	0	8	3	0	0	0	2	1	2	4	0	3	9	0	5	7	5
Sbk2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sbk3	0	3	0	0	0	0	0	8	0	0	3	3	5	0	0	1	6	3	2	0	1	0	1	2
Zfp579	87	106	185	194	220	50	135	209	89	76	106	118	118	98	97	155	103	75	96	73	117	132	224	331
Fiz1	535	623	663	779	497	521	485	479	341	370	352	332	332	350	547	533	344	305	227	252	269	312	571	850
Zfp524	172	220	154	115	219	119	106	108	85	80	91	75	130	135	56	85	79	82	100	47	64	86	183	284
Gm44973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Zfp865	558	527	681	740	749	526	540	595	307	420	394	416	380	393	497	449	412	360	305	330	310	303	594	495
Ccdc106	24	12	16	15	0	0	0	11	4	3	4	2	7	9	7	10	14	3	7	9	11	11	4	3
4632433K11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp784	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	1
Gm15510	0	0	9	0	7	10	3	13	0	0	2	0	1	4	3	1	0	0	1	3	2	0	1	8
Zfp580	14	2	21	41	39	2	14	7	3	1	4	0	5	6	11	11	6	5	13	7	2	4	0	18
Gm38941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
Gm45133	225	282	250	222	326	187	175	144	108	95	133	109	99	125	90	163	99	94	87	111	97	52	202	244
U2af2	1621	2161	3384	3369	2728	1806	1571	1645	1836	1794	1947	1769	1576	1656	2066	2862	1542	1474	1492	1253	1064	1413	3383	3812
Epn1	10262	12487	10555	10868	13716	12194	10176	12374	6857	5642	6772	6450	9051	9123	5358	6392	6301	6672	6305	6354	6033	6993	8471	11375
Rfpl4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Rasl2-9	8	1	0	0	12	0	5	0	0	0	9	1	1	15	1	2	0	0	2	0	5	3	0	1
Gm47692	14	27	37	41	10	0	15	14	4	11	8	11	14	14	6	17	10	10	15	11	13	11	21	44
Gm26217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5065	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm45147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5321	0	3	0	0	0	0	0	0	0	0	2	0	0	1	6	0	0	0	0	0	0	3	2	0
4933402C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrp4c	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp787	565	605	732	731	674	519	466	529	367	270	390	330	331	400	399	392	315	292	268	295	282	294	483	897
4933431C10Rik	0	5	8	9	11	13	0	0	9	1	6	9	1	7	9	4	3	13	6	5	0	9	8	18
Gm45841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36371	24	10	22	0	21	18	10	23	21	16	29	24	27	24	22	17	27	18	23	21	29	39	18	23
Zfp444	162	201	387	279	412	244	129	292	181	150	185	162	150	176	173	323	132	176	162	114	113	180	302	436
Gm45148	0	0	3	0	0	0	0	0	0	0	0	0	1	2	1	3	1	2	10	0	0	0	3	8
Galp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zscan5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epp13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Zfp667	26	16	38	18	12	57	42	41	52	49	37	38	66	85	100	123	39	48	67	44	37	79	31	88
Zfp583	0	0	0	0	0	6	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	1	0	0
Gm38944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3854	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	2
Zfp78	23	16	16	14	17	65	12	30	32	44	33	51	27	54	33	47	34	31	37	42	36	64	7	27
Zfp28	67	22	66	60	44	24	72	50	29	40	31	19	47	30	34	71	9	15	39	19	23	22	48	70
Smim17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0
Gm16306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm16307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1345-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm7587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Olfr1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zim2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zim1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Peg3	14	3	2	0	14	51	13	4	40	22	11	13	23	24	3	5	16	13	12	19	14	30	38	196
Usp29	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	1	1	0	1	0	0	0	0	2
Gm27675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zim3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurkc	0	0	0	13	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	1	0	0	1	0
Pafah1b1-ps2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6828	0	1	0	0	0	0	0	0	2	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0
Gm44583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp954	178	234	308	225	304	203	265	267	255	199	253	253	271	314	254	287	170	187	251	175	202	282	199	410
Gm44697	0	1	0	0	0	6	0	2	1	0	0	0	1	0	0	0	0	0	4	0	0	0	3	0
Zfp773	0	9	5	0	4	12	12	9	9	4	7	0	11	27	1	8	6	7	15	6	5	21	11	9
Vmn2r-ps35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp418	4	15	34	34	5	13	16	26	24	26	32	41	46	38	43	43	13	28	36	29	30	19	38	45
Zfp772	220	158	148	66	151	137	130	198	169	146	132	149	164	167	163	161	130	123	190	119	171	145	92	216
Gm45844	9	0	0	0	12	8	0	0	1	2	2	9	11	6	12	18	7	5	6	3	4	3	7	21
Vmn2r29	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	2	0	0	0	0	0	1	1
Gm18190	0	0	0	0	4	0	0	0	2	1	6	7	7	5	1	7	1	2	5	10	2	3	11	9
Clcn4	1746	1377	1235	1177	1659	1697	1904	1585	1483	1623	1531	1472	1818	1779	1466	1393	1442	1374	1494	1348	1302	1450	1455	2067
Gm45631	0	0	0	0	2	0	0	1	0	0	2	2	0	0	2	0	0	0	0	0	0	0	1	4
Mir5620	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	3	0	1	0	0	0	0	0	2
Vmn2r30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Gm45415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3912	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	2	0	0
Vmn2r31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7648	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gm7651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps40	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
Vmn2r36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Gm7230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810047C21Rik1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0
Gm3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Vmn2r-ps45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0
Vmn2r44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3956	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0
Gm3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps44	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Gm48598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20482	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	1
Vmn2r-ps43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp419	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4011	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Gm3623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45351	0	0	0	0	0	0	0	0	5	0	0	1	1	0	0	2	2	1	0	0	3	6	3	5
Vmn2r-ps51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Vmn2r48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r51	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrp4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zik1	0	0	0	0	0	0	1	0	0	11	3	9	0	1	10	11	2	0	15	2	1	3	3	3
Gm18193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn1r-ps51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6900	42	29	29	23	80	18	50	25	43	8	44	23	36	31	6	38	16	25	27	8	25	16	25	52
