Geneid	Ctrl_1	Ctrl_2	Satb2_KO1	Satb2_KO2	Mta2_KO1	Mta2_KO2	Chd4_KO1	Chd4_KO2	Gatad2_KO1	Gatad2_KO2	Smarcd2_KO1	Smarcd2_KO2	Smarca4_KO1	Smarca4_KO2	Smarca5_KO1	Smarca5_KO2	Ctbp2_KO1	Ctbp2_KO2
Gm49394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igf2os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ins2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7290	4	1	4	10	20	25	24	7	12	10	15	4	0	4	1	3	4	0
Gm6471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Th	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascl2	2	3	9	2	3	0	5	0	0	1	0	1	1	0	7	8	23	17
Tspan32os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tspan32	0	0	0	2	1	0	0	0	10	0	0	0	0	0	0	1	0	0
R74862	13	3	0	6	8	19	9	0	0	16	10	7	7	10	10	8	4	6
Cd81	1851	1676	4406	4458	5392	6299	5388	3998	4786	3622	1643	2105	1491	1718	2085	1893	1475	1623
Trpm5	11	5	19	22	21	0	23	8	0	6	6	7	6	2	6	2	7	2
Tssc4	96	104	246	261	312	157	313	92	93	157	78	185	113	113	144	146	104	121
Kcnq1	623	683	2968	2857	2689	2788	1555	1204	1836	1791	1778	1732	534	681	990	841	884	679
Gm38321	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Kcnq1ot1	4	2	10	0	4	0	7	0	0	0	10	8	6	11	9	13	22	7
Gm27395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4933417O13Rik	6	11	0	0	1	0	17	9	4	7	0	3	17	12	8	2	2	3
Gm38095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Gm38065	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Gm27901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdkn1c	795	874	305	355	395	435	1641	1433	1076	928	540	367	879	1110	703	685	831	801
Gm44732	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Slc22a18	3187	3226	3584	4086	3743	3537	6163	4515	5186	5443	2444	2796	3381	3617	2927	2619	2829	2538
Phlda2	47	32	61	89	106	177	107	94	39	53	44	111	32	52	57	76	45	44
Nap1l4	961	948	1205	1240	1672	1281	1417	1037	1227	1098	1791	1914	932	1008	1175	1189	1006	964
Gm23297	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	3	0
Cars	622	561	1832	1792	1862	1585	1173	697	1309	1057	1215	1304	652	732	707	723	590	550
Mir7064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnfrsf26	6	2	9	5	13	0	0	0	17	4	1	2	4	6	7	3	0	5
E230032D23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Tnfrsf22	50	49	151	149	100	145	117	147	160	139	157	121	36	73	112	127	64	77
Tnfrsf23	1526	1320	2112	2045	1607	1425	1533	2613	2513	2831	1102	948	2075	2182	1012	1142	937	1205
Osbpl5	665	745	1795	2136	2109	1869	1966	1628	1521	1590	851	888	747	843	983	770	661	722
Mrgprg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgpre	3	10	19	16	7	21	13	23	42	15	19	2	4	6	10	18	16	6
Gm22064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nadsyn1	807	889	1117	1071	1232	1031	1484	1264	1468	1330	630	857	1048	1076	905	967	898	816
Dhcr7	2150	2207	3339	3202	3958	3406	3614	3198	4876	3848	3007	3034	3109	2990	2192	1796	1947	1883
Gm498	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
Mir6404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shank2	15	28	60	67	132	194	113	97	76	102	20	15	28	31	64	33	44	25
Mir3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm14372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cttn	8572	10282	13919	14765	14419	12352	14798	11195	15283	13786	6998	9183	11777	13107	9780	10349	9117	9450
Gm14376	5	3	0	2	11	7	16	6	28	3	1	1	4	3	1	0	1	1
Ppfia1	874	1171	1777	1753	1825	1815	1883	1856	1580	1430	1515	1653	1077	1289	1136	1183	1156	975
Faddos	2	0	0	2	0	3	0	0	0	0	0	1	0	2	0	17	0	0
Fadd	300	292	672	439	497	451	550	663	486	481	615	551	282	401	386	468	388	348
Ano1	931	873	2281	1953	3150	2748	1851	2005	2221	2064	1523	1597	612	891	1120	1212	894	773
Gm44930	1	0	0	1	0	0	0	0	0	9	1	1	1	0	4	0	4	0
Gm10152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1
Gm44929	0	0	0	0	3	0	0	0	0	0	1	1	0	2	0	0	4	1
Gm34964	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0
Gm9711	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	1
Fgf3	21	23	1	11	23	24	21	10	49	28	15	26	20	32	5	6	1	6
Fgf4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26793	3	1	0	5	0	13	8	2	4	1	24	33	5	10	7	6	0	2
Fgf15	183	147	347	200	132	122	190	241	335	299	582	842	153	175	154	174	137	81
Gm39119	0	0	3	2	1	0	4	10	0	0	12	4	4	2	3	5	4	1
Bc1	0	0	0	1	5	6	0	0	0	1	0	0	0	0	4	0	0	0
LTO1	492	522	580	638	521	538	761	515	601	445	320	430	566	618	452	458	420	532
Ccnd1	3271	4553	7450	7080	16598	19969	14433	15200	8175	6037	11985	10866	2129	3642	9348	8441	7843	5803
Gm45181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpcn2	155	166	164	133	207	235	427	245	227	254	172	217	146	176	172	165	174	120
1810010D01Rik	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0
Mrgprf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18210	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Insr	1286	1496	1667	1745	1203	1149	1260	2274	1884	1749	1526	1370	1729	1894	1338	1397	1735	1491
Vmn2r-ps88	1	2	0	6	0	0	0	0	0	0	1	0	2	0	0	0	2	0
Gm16180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430078G23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef18	1241	1251	2483	2847	2221	2097	2385	2341	2123	2046	1506	1480	1377	1531	1092	1151	1310	1242
Pex11g	155	137	123	168	161	146	173	184	250	157	122	111	152	167	158	136	106	122
Gm44775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tex45	0	0	7	6	0	0	0	0	0	1	0	0	1	4	0	0	0	0
Zfp358	62	108	160	130	265	205	197	157	305	200	148	137	78	70	96	101	102	73
Mcoln1	845	881	1309	1260	1055	851	1378	780	1387	1236	696	764	1168	1161	726	838	758	849
Pnpla6	1392	1557	2441	2658	2103	2431	3288	2542	2349	2476	1701	1727	1942	2007	1859	1624	1817	1593
C330021F23Rik	0	0	0	4	0	0	0	0	0	4	0	1	0	0	0	0	0	0
Rps23-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camsap3	1485	1467	2946	3587	2670	3039	3160	3106	2560	2673	1243	1338	1868	1873	1451	1391	1541	1443
Xab2	410	414	592	620	815	623	668	901	544	639	650	609	411	494	520	435	466	386
Gm22204	1	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	2	0
Pet100	123	122	73	264	229	212	331	72	116	143	35	203	166	151	158	130	116	197
Pcp2	0	1	0	0	0	0	7	0	0	0	0	0	0	4	1	0	4	4
Stxbp2	2420	2571	4086	4489	5419	5449	5315	4151	5624	5570	2158	2314	2694	3046	2494	2513	2427	2293
Retn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mcemp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fcor	0	0	0	0	1	25	0	0	0	0	0	2	0	1	1	0	0	0
Gm39121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45231	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trappc5	328	369	476	480	537	470	860	467	382	334	380	566	381	399	431	390	362	346
Fcer2a	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Clec4g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd209a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rprl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7381	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
Cd209e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd209d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd209b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd209c	1	2	0	0	0	0	0	26	0	0	0	0	3	0	0	0	0	0
Gm7389	7	3	1	8	2	1	10	10	12	13	2	3	0	7	3	0	4	4
Gm45048	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
Gm7397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7407	3	3	0	1	0	0	0	0	0	3	2	0	2	4	1	3	0	11
Gm16589	0	0	0	0	0	7	0	0	0	1	1	0	0	0	0	1	5	0
Gm26750	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cd209f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd209g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932443L11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Evi5l	273	374	424	591	405	593	634	578	690	618	217	234	490	456	329	307	311	356
Prr36	4	12	18	9	14	6	2	0	18	21	0	1	8	9	12	3	7	0
Lrrc8e	54	49	127	113	194	162	132	108	200	153	52	42	64	68	69	54	61	45
Map2k7	295	306	620	644	519	402	542	358	418	358	375	529	362	396	336	377	326	372
Gm49320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfbr3l	10	2	0	4	14	39	30	34	17	25	8	31	14	8	10	14	7	23
Snapc2	202	272	375	399	495	410	508	259	281	332	231	256	299	249	243	273	239	268
Ctxn1	99	64	117	87	141	142	169	61	80	94	68	97	63	74	65	67	58	63
Timm44	625	707	1304	1040	1319	1239	1473	956	1082	930	1091	1063	574	786	886	665	709	685
Gm26102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elavl1	864	919	673	616	943	652	792	876	517	587	996	1393	794	1060	847	981	954	792
Ccl25	781	1078	1807	1455	1337	1271	928	723	1246	1032	286	322	583	827	909	806	1079	816
Gm44869	0	2	15	5	0	0	0	0	0	0	0	0	0	1	2	1	1	6
Gm45118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7434	0	2	0	8	3	0	10	0	0	1	4	5	1	0	4	0	3	6
Gm45117	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Gm6070	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Cers4	78	62	63	77	48	9	126	87	50	52	178	151	126	120	136	144	96	123
Gm36956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp958	200	196	103	74	43	54	105	79	115	41	169	223	157	222	229	241	180	198
Gm7451	0	3	0	0	0	26	0	4	3	2	0	6	0	6	2	2	2	0
Gm45224	0	0	1	2	2	0	8	2	0	1	4	1	0	2	1	0	0	0
Gm7461	5	4	13	23	6	2	20	21	0	1	6	0	0	4	2	0	0	1
Gm6410	0	1	0	3	0	0	0	0	2	0	3	0	1	0	1	0	0	0
Gm2676	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Gm44959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shcbp1	34	55	0	2	35	32	8	15	0	0	204	193	22	39	91	77	90	62
Gm6334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9457	0	0	0	0	1	5	0	0	1	0	2	1	5	3	1	0	0	1
Gm44961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl21-ps14	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
n-R5s93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm5739	37	64	14	13	16	11	80	45	82	21	2	18	50	65	37	39	58	74
Slc10a2	15755	19428	7438	4137	3540	3315	5518	10290	7782	4893	4161	4616	18435	19938	13058	13287	14432	17801
Gm5605	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
n-R5s94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44693	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0
Gm6426	0	0	0	3	3	0	0	0	0	2	2	2	3	1	3	3	0	2
Gm1840	74	74	48	192	160	152	157	142	61	153	82	76	94	85	58	49	84	55
Gm22565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44911	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm44910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31135	3	1	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0
Gm31401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A630009H07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D530014G21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45075	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Efnb2	3626	4204	4958	5308	5704	5661	7033	6844	6255	6095	3635	3543	4436	4556	3873	3696	4091	4083
E230020D15Rik	18	11	14	0	0	0	2	11	0	0	8	7	8	20	17	16	18	22
Gm45074	0	0	0	0	2	0	0	0	1	0	0	0	2	0	6	10	4	8
Gm45073	2	2	0	0	2	0	0	11	0	4	2	4	2	6	0	7	7	5
4921522P10Rik	0	0	0	0	7	0	0	13	0	0	0	0	0	0	3	0	0	0
Arglu1	363	389	201	250	357	272	326	321	289	239	530	681	411	546	590	571	509	545
Mir7654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933430N04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930453L07Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39128	0	1	0	0	3	0	0	0	11	1	0	0	2	0	5	1	4	1
Fam155a	1	1	0	7	0	0	0	0	0	0	0	1	3	2	0	0	0	0
Gm44542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930435N07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900027M19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm47312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10067	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lig4	344	451	493	332	298	228	267	440	273	313	504	507	379	486	423	404	425	389
Abhd13	1252	1336	1270	948	1000	1413	1012	1885	1517	1287	1384	1365	1375	1536	1307	1221	1308	1183
Tnfsf13b	90	103	34	62	123	35	128	144	104	95	73	82	97	96	107	77	114	75
Gm44789	0	5	0	4	4	0	0	0	0	0	0	1	0	1	0	0	0	0
Gm44788	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myo16	0	1	0	4	0	0	6	0	0	0	0	0	8	0	1	0	0	1
5330413D20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps16-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32540	12	4	0	3	17	27	26	0	27	7	10	7	9	7	16	14	2	17
B930025P03Rik	0	0	0	0	0	0	0	0	7	0	2	0	1	3	0	0	1	0
Gm45044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm2814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833411C07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3930402G23Rik	31	24	67	55	102	35	73	42	22	58	24	34	26	40	36	41	37	37
Gm45042	0	0	0	1	1	0	11	8	0	0	0	0	3	0	8	0	3	7
Gm44955	7	5	17	5	13	0	23	0	15	19	0	3	3	9	7	15	5	7
Gm44956	0	0	3	1	0	0	0	0	0	1	0	1	0	3	2	3	2	0
Irs2	1264	1104	2264	3037	1547	1684	1950	2422	2426	2655	950	1006	1863	1691	845	773	814	973
9530052E02Rik	2	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0
B830042I05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15418	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	1	0	0
Col4a1	3865	3657	7391	11104	10029	10439	9933	7264	9692	9739	2058	2069	4321	4600	2929	3423	3172	3401
Gm44716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col4a2	3177	2680	6369	9053	8259	8800	8144	5586	6507	6963	1860	1626	3181	3489	2665	2765	2801	3057
Gm15419	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Rab20	194	239	185	146	178	167	321	211	322	242	77	150	174	235	184	176	212	219
Gm20100	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
E230013L22Rik	33	32	21	43	43	13	71	69	20	75	11	19	66	58	47	41	49	70
Naxd	781	778	897	1096	1131	896	1507	963	972	891	501	744	824	804	778	737	739	758
Cars2	177	235	208	184	297	188	374	237	259	141	362	370	179	182	253	205	258	186
Ing1	684	612	779	862	1149	919	1070	1220	978	1217	704	742	721	805	666	723	603	672
Ankrd10	131	190	324	449	398	386	296	314	187	151	378	468	181	177	286	279	279	250
Mir7238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45592	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	4	2	0
1700016D06Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm7562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930465I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7600	3	3	0	15	35	21	5	11	1	18	10	14	8	5	16	5	13	4
Gm6524	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	4
Gm27854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700128E19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45420	1	1	0	1	0	12	0	0	0	3	5	3	2	0	1	0	0	0
Arhgef7	1589	1618	2606	2497	2041	1655	3067	2675	2476	2333	1793	1867	2251	2282	1522	1600	1526	1548
Gm18991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tex29	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1
Gm39132	48	59	4	0	2	0	10	33	4	12	3	10	37	54	18	16	25	54
Gm45680	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
B020031H02Rik	5	10	0	0	0	0	6	7	4	4	0	1	3	6	0	14	6	11
A230072I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm29175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sox1ot	4	13	0	4	0	0	9	11	2	0	0	2	8	12	4	17	36	31
Gm45560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sox1	2	0	0	0	0	0	0	7	0	10	0	0	1	1	0	2	0	8
Gm25239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933439N14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D630011A20Rik	36	21	26	19	40	2	15	28	57	30	57	52	18	33	45	36	31	40
Spaca7	9	8	24	4	21	12	28	10	9	26	19	15	9	6	13	13	17	8
Tubgcp3	303	295	503	442	532	439	585	575	438	457	547	558	347	397	386	407	346	306
Gm26483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931415C17Rik	2	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0
Gm15348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp11a	5568	5696	11014	9821	8335	9046	11120	12998	13161	10174	6101	5297	7395	7871	5000	5108	5118	5066
Gm15350	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Gm15347	19	11	39	16	30	10	19	8	0	25	21	13	29	34	21	16	10	21
Mcf2l	162	229	248	150	43	92	275	305	225	207	27	44	171	147	129	161	220	144
Gm15353	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm15351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
