Geneid	Ctrl_1	Ctrl_2	Satb2_KO1	Satb2_KO2	Mta2_KO1	Mta2_KO2	Chd4_KO1	Chd4_KO2	Gatad2_KO1	Gatad2_KO2	Smarcd2_KO1	Smarcd2_KO2	Smarca4_KO1	Smarca4_KO2	Smarca5_KO1	Smarca5_KO2	Rbbp4_KO1	Rbbp4_KO2	Ctbp2_KO1	Ctbp2_KO2	Ncor1_KO1	Ncor1_KO2
Gm11950	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
Gm11951	3	2	0	1	0	0	0	0	0	0	0	1	3	0	0	0	0	3	1	0	0	2
Tug1	1584	1748	1345	965	950	869	890	1795	985	1145	2800	1965	1731	1939	1816	1888	1670	2497	1836	1581	1510	1753
Gm27624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morc2a	260	386	776	650	754	758	386	646	349	377	842	814	308	413	577	536	521	702	530	414	458	377
Gm26393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Gm16518	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0
Osbp2	3	1	3	8	9	15	8	2	9	1	17	5	5	7	8	3	3	2	6	2	2	5
Gm24013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	55	57	32	99	70	83	67	137	39	89	46	96	29	54	47	25	42	57	47	41	31	71
Dusp18	493	474	738	698	925	1036	924	1265	949	902	990	918	552	633	612	539	544	653	534	505	554	555
Slc35e4	458	425	1113	1553	899	946	1016	861	733	908	487	526	332	464	440	423	443	443	391	392	453	372
Tcn2	1817	1621	4636	4237	3173	3438	3154	2364	4094	3578	1112	1251	1954	1997	1656	1403	1594	1043	1316	1217	1382	1289
4930556J24Rik	0	0	0	2	10	0	4	0	0	0	0	1	2	1	0	1	0	0	6	0	2	0
Gm11953	3	1	5	3	6	1	9	0	0	7	3	5	4	0	3	0	4	7	3	0	11	1
Pes1	381	567	950	762	1373	1079	930	704	687	563	1023	1219	420	518	739	654	690	865	640	553	672	507
Gal3st1	1135	1212	2052	2384	1927	1697	2952	2237	2246	2409	676	750	1126	1463	1191	991	1061	971	1115	970	1015	982
Gm11954	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0
Sec14l4	0	0	0	3	7	0	2	4	2	0	0	0	0	0	4	0	0	0	0	0	0	0
Sec14l3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtfp1	51	54	51	32	109	97	126	72	49	37	110	131	61	85	60	51	75	80	60	46	62	40
Sec14l2	66	70	82	140	99	60	209	105	70	51	126	169	45	54	58	41	54	72	28	37	64	40
Gm11955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11957	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	4	4	1	1	1	0
Rnf215	185	180	288	250	231	337	341	347	147	235	161	218	193	253	183	176	220	156	182	149	203	164
Mir3060	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1
Ccdc157	29	40	75	85	57	124	74	110	38	61	76	67	63	59	38	51	37	52	50	35	39	66
Sf3a1	912	863	1557	1457	1903	1791	1498	1854	1460	1344	1951	1733	982	1110	1138	1102	1187	1537	1118	858	950	868
Tbc1d10a	143	150	165	262	346	218	448	193	282	244	141	193	176	174	172	164	163	162	169	114	173	129
Castor1	25	22	45	60	25	37	46	38	20	31	21	23	28	24	12	9	28	18	9	14	27	26
Gm11956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lif	225	257	317	256	646	666	466	385	408	388	289	397	159	250	312	305	287	276	286	233	335	193
Gm11959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hormad2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Mtmr3	1252	1334	1939	2234	1981	1912	1837	2126	2135	2285	1260	1369	1537	1743	1195	1190	1263	1167	1169	1075	1211	1188
Gm11960	1	0	1	4	1	8	5	0	0	3	2	4	2	5	2	1	4	0	0	5	4	0
Gm11032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascc2	1289	1382	2015	2113	2210	2262	2580	2358	2329	2395	2086	1762	1482	1741	1480	1414	1389	1728	1322	1270	1498	1435
Uqcr10	1861	1849	2431	2494	3310	2437	4668	1316	2882	2340	1112	2001	1642	1859	1995	1847	1913	1122	1377	1516	1939	1207
Zmat5	186	191	179	170	240	221	270	201	267	199	138	241	168	195	145	147	166	87	150	178	129	97
Cabp7	1	4	0	0	0	2	0	0	0	2	2	4	5	2	0	1	0	0	1	1	1	4
Nf2	1439	1990	2457	2252	2318	2402	2990	2827	2697	2381	2897	2893	1838	2197	1928	1716	1909	2301	1897	1439	1630	1686
Nipsnap1	209	324	467	400	337	416	339	334	342	286	818	825	207	319	298	330	398	373	223	184	288	228
Mir6918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thoc5	478	486	753	782	1033	910	874	813	761	718	925	809	515	463	636	552	588	763	652	550	490	570
AA413626	0	0	0	0	2	0	0	0	2	0	0	3	2	2	1	0	0	2	6	0	0	0
Nefh	2	2	7	8	7	5	1	17	30	0	21	21	8	15	17	3	9	17	4	4	6	15
Ap1b1	2180	2237	4073	4209	4040	3932	4397	4511	4634	4574	2674	2556	2555	2904	2603	2131	2383	2535	2577	2247	2159	2135
Gm47296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gas2l1	1175	1131	2183	2684	2032	1879	2795	2382	1951	2190	1303	1411	1441	1534	1302	1026	1203	1168	1366	1199	1063	1119
Rasl10a	0	0	11	18	0	0	1	15	0	11	9	0	3	4	0	2	0	5	1	0	1	2
Ewsr1	1114	1525	1697	2274	2710	2322	1943	1269	1440	1301	2004	3070	1451	1584	1973	1905	1825	1730	1682	1586	1430	1136
Rhbdd3	37	52	59	88	85	53	118	39	111	53	67	158	49	56	85	75	58	51	64	59	59	50
Emid1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Kremen1	403	455	1240	1253	1205	1043	1167	876	1225	989	611	581	410	543	474	475	432	570	487	408	397	398
Gm25142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Znrf3	14	58	71	98	98	149	83	60	64	67	166	128	32	56	61	67	76	165	68	47	66	48
Gm11962	1	2	0	0	0	0	0	2	0	0	1	0	0	2	0	0	1	0	3	0	0	0
Gm11963	6	1	1	0	1	0	6	18	0	0	2	2	4	1	10	4	2	2	0	0	0	4
Xbp1	1828	2173	2754	3021	3657	3413	3518	3810	3389	3270	1955	2054	2061	2313	2108	1924	2160	1932	1920	1818	2065	1631
Ccdc117	329	364	304	299	366	294	343	427	378	346	405	510	340	366	377	406	339	367	374	298	334	315
Gm22471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11964	8	5	1	16	19	30	35	29	22	14	0	9	11	18	15	6	9	11	6	10	13	8
Gm11965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps24	326	376	558	747	1104	1023	1291	453	582	668	315	466	294	383	433	341	340	290	324	446	403	243
Urgcp	2109	2057	3859	4660	3384	3439	4288	3272	3966	4038	1748	1856	2652	2984	1969	2055	2107	1776	1843	1981	1916	1989
Ube2d-ps	116	168	175	151	212	202	180	152	188	199	137	164	138	168	182	126	159	179	121	111	119	118
Dbnl	3002	3073	4500	5609	7016	6317	7561	4556	5305	5350	3196	3332	3054	3415	3592	3123	3146	3104	2903	2801	3528	2753
Pgam2	24	48	140	171	88	52	210	40	51	81	30	38	30	38	62	49	41	42	65	52	66	61
Gm11966	0	0	2	0	0	0	4	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0
Polm	288	319	369	483	590	557	678	520	393	428	449	530	474	461	424	441	321	286	327	356	365	272
Aebp1	13	0	0	0	5	14	6	28	0	0	2	1	1	0	0	2	1	1	8	3	0	0
Pold2	198	211	397	563	836	637	606	421	433	381	725	709	208	289	342	282	361	483	250	253	326	242
Myl7	407	320	531	921	1444	1361	975	345	907	917	116	255	535	502	423	329	400	173	182	248	509	208
Gck	13	9	8	12	19	15	49	17	6	14	6	10	11	6	10	8	9	11	6	11	8	8
Gm11967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ykt6	2654	2934	4163	3823	3781	3247	4403	3878	3929	3632	2225	2703	2903	3280	2594	2729	2834	2358	2663	2568	2753	2505
Camk2b	89	63	290	292	220	212	154	116	174	147	93	72	128	87	112	100	140	176	94	128	53	85
Nudcd3	1140	1226	2158	2273	2072	1935	2329	2020	2205	1903	1802	1587	1381	1558	1276	1178	1462	1648	1295	1200	1271	1252
Rps15a-ps6	0	5	7	8	18	33	4	9	7	11	9	5	8	8	13	11	5	12	3	8	11	3
Gm11969	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
A730071L15Rik	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Npc1l1	337	363	1072	1188	645	597	594	787	632	659	305	250	528	540	242	155	327	281	236	208	232	401
Gm11401	1	0	0	0	3	3	1	0	0	2	0	0	1	2	0	1	3	0	6	0	0	0
Ddx56	238	315	404	484	942	810	613	621	308	356	820	709	222	300	422	498	403	536	357	342	460	334
Tmed4	866	856	1927	1668	1249	1114	1618	1298	1344	1203	718	848	896	967	797	692	892	626	717	766	639	557
n-R5s67	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	7
Ogdh	7271	8433	13251	12442	10726	9622	10740	12107	13057	11652	8604	7802	8172	9505	7318	7406	8142	9324	7999	6733	7312	8631
Zmiz2	1112	1314	3068	3695	3104	2911	3087	2548	2448	2591	1840	1805	1487	1736	1425	1281	1398	1817	1419	1179	1412	1493
Mir7651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4
Ppia	8888	9820	14688	14190	23312	17249	15415	10299	13139	13165	12822	17902	7192	9864	11587	11868	12395	10600	9726	8332	12794	8612
H2afv	581	534	1989	2084	847	547	1062	532	691	739	267	421	457	546	473	441	547	381	404	461	352	291
Gm11970	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0
Gm11971	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0
Gm11972	3	0	0	0	1	5	0	0	0	0	0	2	0	0	0	0	0	0	1	4	0	0
Purb	2259	2811	2195	1763	1564	1860	1631	3028	1769	1910	3796	3465	2800	3222	2908	3017	3077	3664	2898	2906	2446	2429
Gm22123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11973	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	3	0	0	0
Myo1g	1	0	0	0	0	0	42	67	0	1	1	0	0	0	1	0	0	0	1	0	0	0
Snhg15	17	28	27	34	103	76	29	21	7	18	39	124	19	22	35	53	36	24	38	37	36	15
Snora9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccm2	354	354	785	713	683	594	926	500	668	686	584	566	355	419	454	365	401	476	415	392	362	335
Gm11975	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Nacad	17	9	35	8	10	0	67	32	16	40	14	5	17	16	7	2	7	10	15	13	18	8
Tbrg4	772	1017	1364	1378	1796	1513	1884	1352	1431	1316	1468	1403	937	1054	1150	1041	1049	1307	1170	922	1068	951
Gm24313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Snora5c	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm11978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramp3	0	0	22	1	4	1	15	7	3	9	4	1	1	3	4	5	10	2	4	5	2	4
Gm11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11977	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	1	2	0
Gm11979	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adcy1	10	12	19	16	4	0	28	27	11	5	4	6	53	27	17	14	6	17	8	14	8	21
Gm11985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Igfbp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
Igfbp3	169	213	394	326	262	198	489	481	280	240	174	173	121	195	110	133	262	313	162	152	130	102
Gm11986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11989	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tns3	2093	2454	4928	5167	3900	3733	3925	4338	3856	3755	3587	3182	2498	2780	2444	2542	2355	3216	2318	2432	2341	2406
Gm11990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Pkd1l1	3	0	5	1	0	0	6	4	3	0	2	2	0	4	7	5	2	4	5	2	8	10
Gm11991	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
Hus1	40	55	53	50	97	97	41	98	53	45	180	181	68	79	73	70	91	108	78	53	79	38
Sun3	26	22	7	4	6	0	9	23	5	9	19	31	40	50	12	22	18	12	11	10	28	31
Gm11992	43	40	21	18	18	0	20	53	38	16	40	53	61	40	24	27	42	25	9	19	27	18
Upp1	1023	975	339	343	405	296	1459	982	753	862	360	374	974	910	853	728	975	683	849	964	643	708
Gm11993	0	0	0	4	4	7	2	1	0	1	0	2	0	0	2	1	2	1	0	1	0	2
Abca13	69	93	18	22	12	10	69	57	38	24	16	11	50	63	38	96	81	91	116	129	34	50
Gm36954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif3s6-ps1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	4	1	0	1
Gm11996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwc2	10	4	0	0	0	0	4	1	0	12	0	4	1	2	2	3	5	6	6	14	18	5
Gm23065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zpbp	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
Gm12598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12599	4	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0
Spata48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm11998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930512M02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm11999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ikzf1	0	3	0	0	0	0	0	0	0	1	2	0	0	1	1	1	3	3	0	1	0	0
Gm12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fignl1	22	21	24	0	75	86	34	12	0	3	237	164	6	23	66	82	81	117	58	33	62	28
Ddc	1660	1701	4597	3660	2964	2567	3446	2798	2902	2237	2086	1808	1464	1995	1859	2121	1691	2156	1711	1642	1848	1714
1700042O10Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
Gm25058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grb10	76	92	203	115	139	94	109	185	90	49	156	123	49	93	179	166	141	183	97	119	74	38
Gm24036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cobl	3685	4341	7875	7419	4960	4710	4154	6742	5664	5563	3196	2733	4469	4945	3451	3604	3913	4629	4319	3901	2829	3926
Gm12002	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	5	3	0	2
Gm22156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Gm12004	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930554G24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12005	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	1	0	0	0	2
Gm12006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700046C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pom121l12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12009	3	1	0	7	3	7	0	0	0	2	2	3	1	1	5	2	2	1	5	1	2	4
Gm24707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vstm2a	1	2	0	0	0	0	0	0	0	0	5	3	5	4	1	0	0	0	0	0	3	2
Gm12012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sec61g	499	504	243	382	863	457	307	307	367	449	312	791	539	607	562	621	659	389	509	660	670	347
Akt2-ps	6	2	10	1	5	14	3	13	1	11	8	2	7	1	2	1	4	7	2	2	0	1
Gm12663	2	0	0	0	0	1	2	1	2	5	0	4	2	0	1	1	3	3	0	2	0	1
Gm12664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Egfr	1306	1293	1631	1601	1464	1187	1939	2671	1830	1812	1626	1357	1505	1768	1145	1340	1469	2016	1352	1243	1676	1995
Egfros	1	3	0	3	4	7	9	0	11	1	10	4	3	2	3	4	6	5	2	3	18	5
Eldr	2	3	0	0	5	9	5	21	0	3	17	11	6	2	7	4	9	9	4	11	3	3
Fbxo48	1	3	0	6	2	0	0	0	0	0	10	15	1	0	2	2	9	9	4	4	2	5
Plek	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm12014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnrip1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	1	1
Gm12013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Ppp3r1	1854	2168	1299	948	871	1233	1333	2093	1194	1139	1779	2124	2060	2417	1956	2041	2179	2007	1912	2033	2053	1513
Wdr92	156	173	307	213	294	201	198	320	213	160	260	289	178	163	168	219	261	198	247	171	175	160
Pno1	286	378	290	164	531	406	430	285	174	244	752	742	381	346	467	490	446	553	445	443	410	324
C1d	821	897	358	282	477	465	352	762	480	470	745	1061	828	982	951	904	928	697	679	785	764	586
Gm12015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etaa1	71	102	42	20	39	14	30	58	61	24	173	202	85	139	93	119	131	95	103	122	67	83
Etaa1os	1	2	0	0	3	0	4	0	5	0	2	3	2	4	3	1	8	8	1	6	2	2
Gm12017	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Gm12018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12020	1	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	5	1	0	2	1
Gm37869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12021	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm12024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430419K02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meis1	5	0	0	5	10	0	0	0	1	9	1	4	5	4	0	2	0	18	5	6	3	1
Gm37818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2900018N21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610001A08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933406G16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12025	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12026	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0
Gm12027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glns-ps1	2	1	0	0	0	0	0	4	5	0	2	0	0	1	0	3	1	8	6	2	2	2
Gm12028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spred2	964	1037	987	1068	1366	1067	1474	1288	1370	1178	1188	1326	1133	1333	968	1062	1047	1003	936	868	1020	863
Actr2	6948	8299	6756	4971	7048	5455	5571	9740	6595	7307	10146	9138	8559	10200	8285	8715	8865	10734	8256	7929	8865	8282
Gm12030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rab1a	6235	6683	6192	4239	5353	4119	5981	6714	7308	4950	6228	6844	6807	7659	6278	6555	6774	6030	5481	5928	6336	5566
Cep68	70	81	54	73	237	159	113	122	84	77	202	207	72	74	124	139	122	186	112	81	66	72
Rpl12-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a4	448	625	1039	1279	961	666	1140	981	624	754	1226	1276	539	683	774	910	827	1056	728	575	695	564
Gm12033	4	7	23	15	7	12	8	1	0	11	13	11	8	5	24	11	13	1	3	4	10	6
Gm12034	1	1	0	2	5	0	0	0	0	5	5	13	1	10	5	2	5	13	2	3	7	2
Sertad2	1820	1924	2822	2378	1868	2107	2693	3721	3846	2760	1991	1709	2456	2616	1585	1549	1714	1749	1635	1640	1470	1618
Gm12035	0	5	0	1	3	8	0	0	0	3	0	0	1	3	1	0	1	0	5	1	0	2
Aftph	2309	2373	1562	1612	1938	1937	1914	3269	2280	2701	2077	1969	2558	2749	2221	2217	2260	2348	2103	2080	2206	2217
Gm12036	3	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Lgalsl	3351	3500	3011	2494	1967	1978	2237	3412	3203	3076	2533	2589	3380	4058	2511	2922	2643	2247	2400	2548	2883	2946
